,index,YEAR,MONTH_NAME,EPISODE_ID,EVENT_ID,LOCATION,STATE,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,LATITUDE,LONGITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,MAGNITUDE,FLOOD_CAUSE,TOR_F_SCALE,Month_Num,Month_Day,geometry,index_right,city,state_id,state_name,lat,lng
3112,20645,2024,February,189442,1165358,MANCURE,MISSISSIPPI,Flash Flood,11-FEB-24 21:30:00,11-FEB-24 22:45:00,32.0499,-90.335,32.0526,-90.3347,32.0499,-90.337,,Heavy Rain,,2,2024-02-11,POINT (-7412661.311231459 10585717.712557621),6830,Crystal Springs,MS,Mississippi,31.9903,-90.354
3113,20647,2024,February,189442,1165359,CRYSTAL SPGS,MISSISSIPPI,Flash Flood,11-FEB-24 21:30:00,11-FEB-24 22:45:00,32.0495,-90.3371,32.0495,-90.3371,32.0468,-90.338,,Heavy Rain,,2,2024-02-11,POINT (-7412703.628173497 10586094.292662075),6830,Crystal Springs,MS,Mississippi,31.9903,-90.354
3114,20648,2024,February,189442,1165359,GATESVILLE,MISSISSIPPI,Flash Flood,11-FEB-24 21:30:00,11-FEB-24 22:45:00,32.0495,-90.3354,32.0495,-90.3371,32.0468,-90.338,,Heavy Rain,,2,2024-02-11,POINT (-7412735.936235036 10585796.665221484),6830,Crystal Springs,MS,Mississippi,31.9903,-90.354
3115,20649,2024,February,189442,1165359,CRYSTAL SPGS,MISSISSIPPI,Flash Flood,11-FEB-24 21:30:00,11-FEB-24 22:45:00,32.0468,-90.3364,32.0495,-90.3371,32.0468,-90.338,,Heavy Rain,,2,2024-02-11,POINT (-7413271.967351213 10586031.995493695),6830,Crystal Springs,MS,Mississippi,31.9903,-90.354
3116,20650,2024,February,189442,1165359,CRYSTAL SPGS,MISSISSIPPI,Flash Flood,11-FEB-24 21:30:00,11-FEB-24 22:45:00,32.0468,-90.338,32.0495,-90.3371,32.0468,-90.338,,Heavy Rain,,2,2024-02-11,POINT (-7413241.545977217 10586312.142252421),6830,Crystal Springs,MS,Mississippi,31.9903,-90.354
3117,20651,2024,February,189442,1165363,PICKWICK,MISSISSIPPI,Hail,11-FEB-24 22:43:00,11-FEB-24 22:48:00,31.12,-89.87,31.12,-89.87,31.12,-89.87,1.75,,,2,2024-02-11,POINT (-7614955.102498743 10522547.654614322),22343,Foxworth,MS,Mississippi,31.2385,-89.8828
3118,20652,2024,February,189442,1165367,SUMBAX,MISSISSIPPI,Hail,11-FEB-24 23:51:00,12-FEB-24 00:06:00,31.24,-89.92,31.24,-89.92,31.39,-89.7,1.75,,,2,2024-02-11,POINT (-7588763.3570119925 10529176.299932763),22343,Foxworth,MS,Mississippi,31.2385,-89.8828
3119,20653,2024,February,189442,1165367,COLUMBIA MARION ARPT,MISSISSIPPI,Hail,11-FEB-24 23:51:00,12-FEB-24 00:06:00,31.39,-89.7,31.24,-89.92,31.39,-89.7,1.75,,,2,2024-02-11,POINT (-7560922.943859513 10486516.443847839),25121,Bassfield,MS,Mississippi,31.4959,-89.7449
3120,202,2024,February,187579,1151834,CRABBS PRAIRIE,TEXAS,Hail,11-FEB-24 09:35:00,11-FEB-24 09:35:00,30.69,-95.67,30.69,-95.67,30.69,-95.67,0.75,,,2,2024-02-11,POINT (-7503280.332975814 11575527.464628318),999,Huntsville,TX,Texas,30.7009,-95.5567
3121,203,2024,February,187579,1151835,KICKAPOO,TEXAS,Hail,11-FEB-24 10:30:00,11-FEB-24 10:30:00,30.81,-95.07,30.81,-95.07,30.81,-95.07,1.5,,,2,2024-02-11,POINT (-7508766.703849868 11464284.894173218),22307,Cedar Point,TX,Texas,30.7975,-95.0749
3122,207,2024,February,187579,1164481,RICHARDS,TEXAS,Funnel Cloud,11-FEB-24 09:05:00,11-FEB-24 09:05:00,30.57,-95.84,30.57,-95.84,30.57,-95.84,,,,2,2024-02-11,POINT (-7518564.900209657 11612234.521200018),28843,Richards,TX,Texas,30.5366,-95.8462
3123,206,2024,February,187579,1164480,EAST SANDY,TEXAS,Thunderstorm Wind,11-FEB-24 09:42:00,11-FEB-24 09:42:00,30.6,-95.51,30.6,-95.51,30.6,-95.51,50.0,,,2,2024-02-11,POINT (-7529537.443009164 11552986.89122823),15562,New Waverly,TX,Texas,30.5374,-95.4822
3124,20646,2024,February,189442,1165358,MANCURE,MISSISSIPPI,Flash Flood,11-FEB-24 21:30:00,11-FEB-24 22:45:00,32.0499,-90.337,32.0526,-90.3347,32.0499,-90.337,,Heavy Rain,,2,2024-02-11,POINT (-7412623.305523191 10586067.857749578),6830,Crystal Springs,MS,Mississippi,31.9903,-90.354
3125,18270,2024,February,189204,1165034,NANKIPOOH,GEORGIA,Flash Flood,11-FEB-24 19:50:00,11-FEB-24 21:15:00,32.5496,-84.9392,32.5484,-84.9275,32.5334,-84.9266,,Heavy Rain,,2,2024-02-11,POINT (-7329632.04624333 9640863.434503093),175,Columbus,GA,Georgia,32.51,-84.8771
3126,18269,2024,February,189204,1165034,NANKIPOOH,GEORGIA,Flash Flood,11-FEB-24 19:50:00,11-FEB-24 21:15:00,32.5484,-84.9275,32.5484,-84.9275,32.5334,-84.9266,,Heavy Rain,,2,2024-02-11,POINT (-7329742.850426538 9638824.763361292),175,Columbus,GA,Georgia,32.51,-84.8771
3127,18271,2024,February,189204,1165034,GLENNS,GEORGIA,Flash Flood,11-FEB-24 19:50:00,11-FEB-24 21:15:00,32.5391,-84.94,32.5484,-84.9275,32.5334,-84.9266,,Heavy Rain,,2,2024-02-11,POINT (-7331784.443129883 9640860.045918068),175,Columbus,GA,Georgia,32.51,-84.8771
3128,18281,2024,February,189204,1165043,GREEN IS HILLS,GEORGIA,Flash Flood,11-FEB-24 20:52:00,11-FEB-24 21:30:00,32.5053,-84.9537,32.4933,-84.9492,32.5053,-84.9537,,Heavy Rain,,2,2024-02-11,POINT (-7338844.165539164 9642775.617628476),175,Columbus,GA,Georgia,32.51,-84.8771
3129,20662,2024,February,189443,1165174,GIRARD,LOUISIANA,Thunderstorm Wind,11-FEB-24 12:10:00,11-FEB-24 12:10:00,32.48,-91.8,32.48,-91.8,32.48,-91.8,55.0,,,2,2024-02-11,POINT (-7291873.815382053 10827400.960774666),8499,Rayville,LA,Louisiana,32.4707,-91.7576
3130,20661,2024,February,189443,1165173,NAFF,LOUISIANA,Hail,11-FEB-24 11:19:00,11-FEB-24 11:19:00,32.93,-91.9,32.93,-91.9,32.93,-91.9,1.0,,,2,2024-02-11,POINT (-7199274.419014478 10830331.68201093),4347,Bastrop,LA,Louisiana,32.7748,-91.9078
3131,201,2024,February,187579,1151833,ENRIGHT,TEXAS,Hail,11-FEB-24 08:28:00,11-FEB-24 08:28:00,30.49,-96.27,30.49,-96.27,30.49,-96.27,0.75,,,2,2024-02-11,POINT (-7511497.016942281 11691742.907110874),203,College Station,TX,Texas,30.5852,-96.2959
3132,18280,2024,February,189204,1165043,(CSG)COLUMBUS METRO,GEORGIA,Flash Flood,11-FEB-24 20:52:00,11-FEB-24 21:30:00,32.5061,-84.9369,32.4933,-84.9492,32.5053,-84.9537,,Heavy Rain,,2,2024-02-11,POINT (-7338488.717147987 9639877.53890305),175,Columbus,GA,Georgia,32.51,-84.8771
3133,18279,2024,February,189204,1165043,ALTA VISTA,GEORGIA,Flash Flood,11-FEB-24 20:52:00,11-FEB-24 21:30:00,32.4925,-84.9346,32.4933,-84.9492,32.5053,-84.9537,,Heavy Rain,,2,2024-02-11,POINT (-7341241.591146732 9639294.903511688),175,Columbus,GA,Georgia,32.51,-84.8771
3134,18278,2024,February,189204,1165043,COLUMBUS,GEORGIA,Flash Flood,11-FEB-24 20:52:00,11-FEB-24 21:30:00,32.4933,-84.9492,32.4933,-84.9492,32.5053,-84.9537,,Heavy Rain,,2,2024-02-11,POINT (-7341245.325640396 9641834.849695176),175,Columbus,GA,Georgia,32.51,-84.8771
3135,18277,2024,February,189204,1165037,GREEN IS HILLS,GEORGIA,Flash Flood,11-FEB-24 20:02:00,11-FEB-24 21:15:00,32.5156,-84.966,32.5042,-84.9803,32.5156,-84.966,,Heavy Rain,,2,2024-02-11,POINT (-7336879.22922671 9645042.944718607),175,Columbus,GA,Georgia,32.51,-84.8771
3136,18276,2024,February,189204,1165037,ALLENDALE,GEORGIA,Flash Flood,11-FEB-24 20:02:00,11-FEB-24 21:15:00,32.52,-84.9234,32.5042,-84.9803,32.5156,-84.966,,Heavy Rain,,2,2024-02-11,POINT (-7335493.880186754 9637729.581935167),175,Columbus,GA,Georgia,32.51,-84.8771
3137,18274,2024,February,189204,1165037,GREEN IS HILLS,GEORGIA,Flash Flood,11-FEB-24 20:02:00,11-FEB-24 21:15:00,32.5042,-84.9803,32.5042,-84.9803,32.5156,-84.966,,Heavy Rain,,2,2024-02-11,POINT (-7339369.754619444 9647367.16503974),1211,Phenix City,AL,Alabama,32.4585,-85.0253
3138,18275,2024,February,189204,1165037,ALLENDALE,GEORGIA,Flash Flood,11-FEB-24 20:02:00,11-FEB-24 21:15:00,32.5019,-84.9238,32.5042,-84.9803,32.5156,-84.966,,Heavy Rain,,2,2024-02-11,POINT (-7339196.1043083295 9637552.236755626),175,Columbus,GA,Georgia,32.51,-84.8771
3139,204,2024,February,187579,1151836,RYE STATION,TEXAS,Hail,11-FEB-24 13:00:00,11-FEB-24 13:00:00,30.44,-94.77,30.44,-94.77,30.44,-94.77,1.25,,,2,2024-02-11,POINT (-7598260.865915806 11431796.224730672),18608,Big Thicket Lake Estates,TX,Texas,30.4874,-94.7679
3140,18272,2024,February,189204,1165034,GLENNS,GEORGIA,Flash Flood,11-FEB-24 19:50:00,11-FEB-24 21:15:00,32.532,-84.9384,32.5484,-84.9275,32.5334,-84.9266,,Heavy Rain,,2,2024-02-11,POINT (-7333215.72149959 9640487.447868215),175,Columbus,GA,Georgia,32.51,-84.8771
3141,18273,2024,February,189204,1165034,(CSG)COLUMBUS METRO,GEORGIA,Flash Flood,11-FEB-24 19:50:00,11-FEB-24 21:15:00,32.5334,-84.9266,32.5484,-84.9275,32.5334,-84.9266,,Heavy Rain,,2,2024-02-11,POINT (-7332794.428118604 9638465.454545822),175,Columbus,GA,Georgia,32.51,-84.8771
3142,18882,2024,February,189204,1165175,PLEASANT HILL,GEORGIA,Flood,12-FEB-24 09:00:00,14-FEB-24 11:00:00,32.8718,-84.4727,32.84,-84.43,32.8004,-84.3212,,Heavy Rain,,2,2024-02-12,POINT (-7258341.59055156 9565576.715647759),16489,Sunset Village,GA,Georgia,32.8946,-84.4057
3143,18881,2024,February,189204,1165175,PLEASANT HILL,GEORGIA,Flood,12-FEB-24 09:00:00,14-FEB-24 11:00:00,32.84,-84.43,32.84,-84.43,32.8004,-84.3212,,Heavy Rain,,2,2024-02-12,POINT (-7264176.480345051 9557772.689907467),16489,Sunset Village,GA,Georgia,32.8946,-84.4057
3144,22963,2024,February,188679,1161429,ENON,ALABAMA,Flash Flood,12-FEB-24 09:04:00,12-FEB-24 11:30:00,31.2011,-85.2539,31.2011,-85.2539,31.202,-85.2257,,Heavy Rain,,2,2024-02-12,POINT (-7613517.44672895 9679287.444788951),10077,Ashford,AL,Alabama,31.1858,-85.2359
3145,22964,2024,February,188679,1161429,ASHFORD,ALABAMA,Flash Flood,12-FEB-24 09:04:00,12-FEB-24 11:30:00,31.184,-85.2489,31.2011,-85.2539,31.202,-85.2257,,Heavy Rain,,2,2024-02-12,POINT (-7617089.053936963 9678165.487605494),10077,Ashford,AL,Alabama,31.1858,-85.2359
3146,22965,2024,February,188679,1161429,ASHFORD,ALABAMA,Flash Flood,12-FEB-24 09:04:00,12-FEB-24 11:30:00,31.1896,-85.2244,31.2011,-85.2539,31.202,-85.2257,,Heavy Rain,,2,2024-02-12,POINT (-7615639.908087141 9673770.077363886),10077,Ashford,AL,Alabama,31.1858,-85.2359
3147,22974,2024,February,188679,1161431,MEMPHIS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.126,-85.366,31.1168,-85.3753,31.1196,-85.3622,,Heavy Rain,,2,2024-02-12,POINT (-7630602.916896809 9698843.935744237),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3148,18880,2024,February,189204,1165172,CUNNINGHAM CROSSROADS,GEORGIA,Flash Flood,12-FEB-24 08:00:00,12-FEB-24 09:30:00,32.8301,-84.5507,32.6744,-84.6125,32.8301,-84.5507,,Heavy Rain,,2,2024-02-12,POINT (-7267825.586249873 9578217.92951843),23418,Woodland,GA,Georgia,32.7877,-84.5606
3149,22972,2024,February,188679,1161431,MEMPHIS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.1168,-85.3753,31.1168,-85.3753,31.1196,-85.3622,,Heavy Rain,,2,2024-02-12,POINT (-7632649.950261892 9700437.679841647),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3150,22971,2024,February,188679,1161430,KEYTONS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.1013,-85.3732,31.1,-85.38,31.1013,-85.3732,,Heavy Rain,,2,2024-02-12,POINT (-7635923.5523652565 9699875.039097145),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3151,22970,2024,February,188679,1161430,KEYTONS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.1107,-85.3737,31.1,-85.38,31.1013,-85.3732,,Heavy Rain,,2,2024-02-12,POINT (-7633930.439942405 9700074.872329148),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3152,22969,2024,February,188679,1161430,OLYMPIA SPA RESORT,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.1055,-85.394,31.1,-85.38,31.1013,-85.3732,,Heavy Rain,,2,2024-02-12,POINT (-7635235.81729729 9703727.92343079),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3153,18883,2024,February,189204,1165175,PLEASANT HILL,GEORGIA,Flood,12-FEB-24 09:00:00,14-FEB-24 11:00:00,32.856,-84.5089,32.84,-84.43,32.8004,-84.3212,,Heavy Rain,,2,2024-02-12,POINT (-7262027.203440065 9571494.968027335),23418,Woodland,GA,Georgia,32.7877,-84.5606
3154,22967,2024,February,188679,1161430,KEYTONS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.1,-85.38,31.1,-85.38,31.1013,-85.3732,,Heavy Rain,,2,2024-02-12,POINT (-7636267.283413787 9701104.04027536),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3155,22968,2024,February,188679,1161430,KEYTONS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.0996,-85.3944,31.1,-85.38,31.1013,-85.3732,,Heavy Rain,,2,2024-02-12,POINT (-7636494.04681101 9703733.918881549),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3156,22973,2024,February,188679,1161431,MEMPHIS,ALABAMA,Flash Flood,12-FEB-24 09:30:00,12-FEB-24 11:30:00,31.1265,-85.3764,31.1168,-85.3753,31.1196,-85.3622,,Heavy Rain,,2,2024-02-12,POINT (-7630599.881193935 9700750.328826603),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3157,22966,2024,February,188679,1161429,ASHFORD,ALABAMA,Flash Flood,12-FEB-24 09:04:00,12-FEB-24 11:30:00,31.202,-85.2257,31.2011,-85.2539,31.202,-85.2257,,Heavy Rain,,2,2024-02-12,POINT (-7613025.987151848 9674162.088117024),10077,Ashford,AL,Alabama,31.1858,-85.2359
3158,211,2024,February,187583,1151977,HOMEWOOD,ALABAMA,Thunderstorm Wind,12-FEB-24 15:19:00,12-FEB-24 15:29:00,33.4808,-86.7518,33.4808,-86.7518,33.4808,-86.7518,35.0,,,2,2024-02-12,POINT (-7152831.923642933 9956385.811584393),2095,Mountain Brook,AL,Alabama,33.4871,-86.74
3159,18878,2024,February,189204,1165172,POPLAR XRDS,GEORGIA,Flash Flood,12-FEB-24 08:00:00,12-FEB-24 09:30:00,32.6865,-84.4203,32.6744,-84.6125,32.8301,-84.5507,,Heavy Rain,,2,2024-02-12,POINT (-7295129.113198538 9553558.042490019),21877,Junction City,GA,Georgia,32.6032,-84.4573
3160,18860,2024,February,189204,1165169,ELERY,GEORGIA,Flash Flood,12-FEB-24 06:00:00,12-FEB-24 10:00:00,33.357,-85.0084,33.36,-84.99,33.355,-84.9805,,Heavy Rain,,2,2024-02-12,POINT (-7167314.40575658 9663139.733146247),17938,Centralhatchee,GA,Georgia,33.3689,-85.1037
3161,18861,2024,February,189204,1165169,ELERY,GEORGIA,Flash Flood,12-FEB-24 06:00:00,12-FEB-24 10:00:00,33.3447,-85.0019,33.36,-84.99,33.355,-84.9805,,Heavy Rain,,2,2024-02-12,POINT (-7169705.129186216 9661894.955125984),17938,Centralhatchee,GA,Georgia,33.3689,-85.1037
3162,18862,2024,February,189204,1165169,ELERY,GEORGIA,Flash Flood,12-FEB-24 06:00:00,12-FEB-24 10:00:00,33.3456,-84.9837,33.36,-84.99,33.355,-84.9805,,Heavy Rain,,2,2024-02-12,POINT (-7169332.493991872 9658852.048202058),17938,Centralhatchee,GA,Georgia,33.3689,-85.1037
3163,18863,2024,February,189204,1165169,ELERY,GEORGIA,Flash Flood,12-FEB-24 06:00:00,12-FEB-24 10:00:00,33.355,-84.9805,33.36,-84.99,33.355,-84.9805,,Heavy Rain,,2,2024-02-12,POINT (-7167419.257420539 9658434.326058328),17938,Centralhatchee,GA,Georgia,33.3689,-85.1037
3164,18864,2024,February,189204,1165170,BIG SPG,GEORGIA,Flash Flood,12-FEB-24 04:00:00,12-FEB-24 10:00:00,32.9935,-84.8664,32.9935,-84.8664,33.0076,-84.8698,,Heavy Rain,,2,2024-02-12,POINT (-7238738.846015207 9634409.933029355),13536,Greenville,GA,Georgia,33.0322,-84.7163
3165,18865,2024,February,189204,1165170,BIG SPG,GEORGIA,Flash Flood,12-FEB-24 04:00:00,12-FEB-24 10:00:00,32.9883,-84.8794,32.9935,-84.8664,33.0076,-84.8698,,Heavy Rain,,2,2024-02-12,POINT (-7239936.76996827 9636548.892801724),13582,Pine Mountain,GA,Georgia,32.8522,-84.8521
3166,18866,2024,February,189204,1165170,BIG SPG,GEORGIA,Flash Flood,12-FEB-24 04:00:00,12-FEB-24 10:00:00,33.0008,-84.8857,32.9935,-84.8664,33.0076,-84.8698,,Heavy Rain,,2,2024-02-12,POINT (-7237487.589653439 9637788.957125807),1460,LaGrange,GA,Georgia,33.0274,-85.0384
3167,18867,2024,February,189204,1165170,MT VILLE,GEORGIA,Flash Flood,12-FEB-24 04:00:00,12-FEB-24 10:00:00,33.0076,-84.8698,32.9935,-84.8664,33.0076,-84.8698,,Heavy Rain,,2,2024-02-12,POINT (-7235934.704107837 9635179.855871301),13536,Greenville,GA,Georgia,33.0322,-84.7163
3168,18868,2024,February,189204,1165171,VAUGHN,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.3081,-84.3894,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7169572.473009759 9558617.27795917),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3169,18869,2024,February,189204,1165171,VAUGHN,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.3126,-84.4011,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7168834.736498865 9560652.44123075),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3170,18870,2024,February,189204,1165171,BIRDIE,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.3223,-84.3939,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7166799.462588919 9559604.217859108),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3171,18871,2024,February,189204,1165171,BIRDIE,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.328,-84.3898,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7165605.431266461 9559010.572832627),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3172,18872,2024,February,189204,1165171,BIRDIE,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.3304,-84.3712,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7164869.7615427645 9555934.104874706),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3173,18873,2024,February,189204,1165171,BIRDIE,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.3127,-84.3652,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7168319.250498517 9554636.244810542),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3174,18874,2024,February,189204,1165171,BIRDIE,GEORGIA,Flash Flood,12-FEB-24 05:00:00,12-FEB-24 10:00:00,33.3038,-84.3649,33.3081,-84.3894,33.3038,-84.3649,,Heavy Rain,,2,2024-02-12,POINT (-7170092.002327453 9554438.606630588),24227,Woolsey,GA,Georgia,33.3626,-84.4113
3175,18875,2024,February,189204,1165172,BAUGHVILLE,GEORGIA,Flash Flood,12-FEB-24 08:00:00,12-FEB-24 09:30:00,32.6744,-84.6125,32.6744,-84.6125,32.8301,-84.5507,,Heavy Rain,,2,2024-02-12,POINT (-7300207.6106935935 9586368.279544784),17905,Talbotton,GA,Georgia,32.6773,-84.5406
3176,18876,2024,February,189204,1165172,JUNCTION CITY,GEORGIA,Flash Flood,12-FEB-24 08:00:00,12-FEB-24 09:30:00,32.5868,-84.5058,32.6744,-84.6125,32.8301,-84.5507,,Heavy Rain,,2,2024-02-12,POINT (-7316586.375103718 9566615.284333892),27720,Geneva,GA,Georgia,32.579,-84.5516
3177,18877,2024,February,189204,1165172,JUNCTION CITY,GEORGIA,Flash Flood,12-FEB-24 08:00:00,12-FEB-24 09:30:00,32.6209,-84.4559,32.6744,-84.6125,32.8301,-84.5507,,Heavy Rain,,2,2024-02-12,POINT (-7308955.774569539 9558582.916749774),21877,Junction City,GA,Georgia,32.6032,-84.4573
3178,22962,2024,February,188679,1161428,ARDILLA,ALABAMA,Flash Flood,12-FEB-24 08:45:00,12-FEB-24 11:30:00,31.1727,-85.393,31.1727,-85.405,31.1727,-85.393,,Heavy Rain,,2,2024-02-12,POINT (-7620954.262753504 9704309.17039763),636,Dothan,AL,Alabama,31.2336,-85.407
3179,18879,2024,February,189204,1165172,PLEASANT HILL,GEORGIA,Flash Flood,12-FEB-24 08:00:00,12-FEB-24 09:30:00,32.819,-84.5092,32.6744,-84.6125,32.8301,-84.5507,,Heavy Rain,,2,2024-02-12,POINT (-7269513.270303182 9570952.564033698),23418,Woodland,GA,Georgia,32.7877,-84.5606
3180,22961,2024,February,188679,1161428,ARDILLA,ALABAMA,Flash Flood,12-FEB-24 08:45:00,12-FEB-24 11:30:00,31.1656,-85.3916,31.1727,-85.405,31.1727,-85.393,,Heavy Rain,,2,2024-02-12,POINT (-7622447.2018297 9703973.085865425),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3181,14384,2024,February,188710,1160526,COLLENDALE,ARKANSAS,Flood,12-FEB-24 08:15:00,17-FEB-24 13:00:00,33.5523,-92.8167,33.6097,-92.8498,33.5523,-92.8167,,Heavy Rain,,2,2024-02-12,POINT (-7051422.913079536 10960963.09945709),4013,Camden,AR,Arkansas,33.5672,-92.8467
3182,22959,2024,February,188679,1161428,ARDILLA,ALABAMA,Flash Flood,12-FEB-24 08:45:00,12-FEB-24 11:30:00,31.1727,-85.405,31.1727,-85.405,31.1727,-85.393,,Heavy Rain,,2,2024-02-12,POINT (-7621070.938741219 9706498.462564852),8808,Taylor,AL,Alabama,31.1658,-85.4697
3183,22946,2024,February,188679,1161425,KEYTONS,ALABAMA,Flash Flood,12-FEB-24 08:40:00,12-FEB-24 11:30:00,31.0968,-85.3516,31.16,-85.34,31.1565,-85.2959,,Heavy Rain,,2,2024-02-12,POINT (-7636664.383575739 9695871.289837554),15442,Cottonwood,AL,Alabama,31.0552,-85.3008
3184,22945,2024,February,188679,1161425,WILSON MILL,ALABAMA,Flash Flood,12-FEB-24 08:40:00,12-FEB-24 11:30:00,31.16,-85.34,31.16,-85.34,31.1565,-85.2959,,Heavy Rain,,2,2024-02-12,POINT (-7623123.2279797485 9694491.82747386),10605,Cowarts,AL,Alabama,31.2034,-85.3057
3185,22944,2024,February,188679,1161424,ARDILLA,ALABAMA,Flash Flood,12-FEB-24 08:30:00,12-FEB-24 11:30:00,31.1837,-85.3818,31.1947,-85.3814,31.1837,-85.3818,,Heavy Rain,,2,2024-02-12,POINT (-7618511.056891489 9702391.583522193),636,Dothan,AL,Alabama,31.2336,-85.407
3186,22943,2024,February,188679,1161424,ARDILLA,ALABAMA,Flash Flood,12-FEB-24 08:30:00,12-FEB-24 11:30:00,31.1843,-85.3761,31.1947,-85.3814,31.1837,-85.3818,,Heavy Rain,,2,2024-02-12,POINT (-7618327.725277372 9701359.051184943),636,Dothan,AL,Alabama,31.2336,-85.407
3187,22942,2024,February,188679,1161424,DOTHAN,ALABAMA,Flash Flood,12-FEB-24 08:30:00,12-FEB-24 11:30:00,31.1959,-85.3775,31.1947,-85.3814,31.1837,-85.3818,,Heavy Rain,,2,2024-02-12,POINT (-7615881.557565379 9701747.135894513),636,Dothan,AL,Alabama,31.2336,-85.407
3188,22941,2024,February,188679,1161424,DOTHAN,ALABAMA,Flash Flood,12-FEB-24 08:30:00,12-FEB-24 11:30:00,31.1947,-85.3814,31.1947,-85.3814,31.1837,-85.3818,,Heavy Rain,,2,2024-02-12,POINT (-7616174.323999208 9702444.276642777),636,Dothan,AL,Alabama,31.2336,-85.407
3189,22940,2024,February,188679,1161423,REHOBETH,ALABAMA,Flash Flood,12-FEB-24 08:20:00,12-FEB-24 11:30:00,31.1199,-85.4431,31.13,-85.44,31.1199,-85.4431,,Heavy Rain,,2,2024-02-12,POINT (-7632648.563629589 9712868.452146009),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3190,14352,2024,February,188686,1160345,STEPHENS,VIRGINIA,Thunderstorm Wind,12-FEB-24 22:10:00,12-FEB-24 22:10:00,36.98,-82.58,36.98,-82.58,36.98,-82.58,52.0,,,2,2024-02-12,POINT (-6441533.825942339 9349296.773140706),9079,Wise,VA,Virginia,36.9767,-82.5809
3191,22939,2024,February,188679,1161423,REHOBETH,ALABAMA,Flash Flood,12-FEB-24 08:20:00,12-FEB-24 11:30:00,31.1207,-85.4559,31.13,-85.44,31.1199,-85.4431,,Heavy Rain,,2,2024-02-12,POINT (-7632599.507166667 9715217.56245702),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3192,22937,2024,February,188679,1161423,REHOBETH,ALABAMA,Flash Flood,12-FEB-24 08:20:00,12-FEB-24 11:30:00,31.13,-85.44,31.13,-85.44,31.1199,-85.4431,,Heavy Rain,,2,2024-02-12,POINT (-7630472.956367195 9712413.25333322),11476,Rehobeth,AL,Alabama,31.1242,-85.4383
3193,22936,2024,February,188679,1161028,SLOCOMB,ALABAMA,Flash Flood,12-FEB-24 08:30:00,12-FEB-24 10:15:00,31.0638,-85.6095,31.06,-85.62,31.0638,-85.6095,,Heavy Rain,,2,2024-02-12,POINT (-7646080.992114202 9742746.0173666),11281,Slocomb,AL,Alabama,31.1103,-85.5954
3194,22935,2024,February,188679,1161028,SLOCOMB,ALABAMA,Flash Flood,12-FEB-24 08:30:00,12-FEB-24 10:15:00,31.0376,-85.6068,31.06,-85.62,31.0638,-85.6095,,Heavy Rain,,2,2024-02-12,POINT (-7651639.463688668 9741991.35188625),24177,Noma,FL,Florida,30.9802,-85.6223
